distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
14.524462124292244,0.054297324721405506,True,Right Foot,Open Play,0,0,1,Normal
11.26454615153225,0.06005581734992649,False,Left Foot,Open Play,1,0,1,Normal
6.109828148156055,0.05635072237917548,True,Head,Open Play,0,0,1,Diving Header
8.062257748298556,0.05665925013654524,False,Head,Open Play,0,1,1,Normal
17.454512310574586,0.06317367997772627,False,Right Foot,Open Play,1,0,0,Normal
9.433981132056601,0.05938142871573872,False,Right Foot,Open Play,1,0,2,Volley
30.8084404019418,0.061555603242603445,False,Right Foot,Open Play,1,0,1,Volley
27.86000717874997,0.0708666673094317,False,Right Foot,Open Play,1,0,2,Half Volley
11.860860002546186,0.05993320811291078,False,Right Foot,Open Play,1,0,2,Half Volley
18.56582882609877,0.06188604166383816,False,Left Foot,Open Play,0,0,1,Normal
7.710382610480497,0.05863304245423612,False,Right Foot,Open Play,1,0,1,Normal
21.000952359357417,0.06588932188192388,False,Right Foot,Open Play,1,0,2,Normal
28.130055101261355,0.07085797093410393,False,Right Foot,Open Play,0,0,1,Normal
31.332092173999484,0.07324425551991288,False,Left Foot,Open Play,0,0,1,Normal
20.357799488156868,0.06589631904294602,False,Right Foot,Open Play,0,0,2,Normal
32.901367752724205,0.06921239354745465,True,Right Foot,Open Play,0,0,0,Normal
8.13203541556479,0.05878187790327163,True,Head,Open Play,0,0,2,Diving Header
28.595454184188092,0.0570165690853229,True,Left Foot,Free Kick,0,0,0,Normal
23.976655313033135,0.06826690908285826,False,Left Foot,Free Kick,0,0,0,Normal
5.88727441181401,0.057606649268452555,True,Left Foot,Open Play,1,0,2,Normal
19.743606560099394,0.060503728448920636,False,Right Foot,Open Play,1,0,2,Lob
26.25147614897113,0.0589356019473001,False,Left Foot,Open Play,0,0,1,Normal
15.654072952429985,0.06287585512170338,False,Left Foot,Open Play,0,0,1,Lob
