distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
12.233151678941942,0.059997994617804314,False,Right Foot,Open Play,0,0,4,Normal
23.334523779156065,0.0629600882893949,True,Right Foot,Open Play,0,0,4,Normal
19.520758181996925,0.06502997191965923,False,Left Foot,Open Play,1,0,1,Normal
12.701181047445937,0.060419797307283474,False,Right Foot,Open Play,1,0,1,Volley
10.20441081101697,0.05904779248286371,False,Left Foot,Open Play,0,0,3,Normal
25.420660888340418,0.06881774585125394,False,Right Foot,Open Play,0,0,2,Normal
9.404786015641188,0.05951880019945454,True,Left Foot,Open Play,1,1,2,Half Volley
17.376996288196647,0.060260335125864685,False,Right Foot,Open Play,0,0,0,Normal
10.40096149401583,0.05956091775945888,False,Head,Open Play,0,1,2,Normal
10.0568384694197,0.05741796413388832,False,Head,Open Play,0,0,2,Normal
29.599999999999994,0.0677049421839212,False,Left Foot,Open Play,1,0,1,Normal
12.403628501370072,0.06112713519780946,False,Head,Open Play,0,1,3,Normal
30.021658848238214,0.054356718194390044,False,Right Foot,Open Play,0,0,1,Half Volley
15.932670836994024,0.058446837945033976,False,Right Foot,Open Play,1,0,2,Volley
18.110770276274827,0.06448449179672043,False,Left Foot,Open Play,1,0,2,Normal
12.722421153223946,0.061110296686013955,False,Head,Open Play,0,1,2,Normal
28.271894170713082,0.07062128136291601,True,Right Foot,Open Play,0,0,1,Normal
10.346980235798272,0.05433052981074288,False,Head,Open Play,0,0,2,Normal
16.610839834276888,0.061806342310626754,True,Right Foot,Open Play,0,0,2,Normal
19.180198122021572,0.060912077653153464,False,Right Foot,Open Play,0,0,0,Normal
11.094142598686929,0.05685146641699338,False,Left Foot,Open Play,0,0,3,Half Volley
19.722322378462437,0.059296406917806174,False,Right Foot,Open Play,1,0,1,Normal
28.60996329952207,0.06476919496278881,False,Right Foot,Open Play,1,0,1,Normal
20.32461561752153,0.06074480592172514,False,Left Foot,Open Play,0,0,1,Normal
18.745132701584165,0.06195148743157971,False,Right Foot,Open Play,0,0,2,Lob
9.211405973031473,0.05926407380938557,False,Head,Open Play,0,1,2,Normal
30.364452901377952,0.0720549671890908,False,Right Foot,Free Kick,0,0,0,Normal
29.00568909714093,0.0694757307734435,False,Right Foot,Open Play,1,0,1,Half Volley
8.381527307120109,0.058809954186351154,False,Head,Open Play,0,0,2,Normal
