match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3911495,Esther Laborde Cabanillas,Madrid CFF,8.4380092438916,0.05426703031504628,False,Right Foot,Open Play,1,0,2,Normal
3911495,Ruth Álvarez Bela,Madrid CFF,20.060159520801424,0.0656407359714128,False,Left Foot,Open Play,1,0,2,Normal
3911495,Karen Araya,Madrid CFF,15.085091978506462,0.0614785609381371,True,Right Foot,Open Play,1,0,2,Normal
3911495,Luany Vitória da Silva Rosa,Madrid CFF,21.41494805036893,0.052820850685578846,False,Right Foot,Open Play,0,0,3,Normal
3911495,Karen Araya,Madrid CFF,25.951493213300846,0.06721004953199862,False,Right Foot,Open Play,1,0,1,Normal
3911495,Andrea Maddalen Sierra Larrauri,SD Eibar,17.120747647226164,0.05389389160260257,False,Right Foot,Open Play,0,0,1,Normal
3911495,Andrea Abigail Álvarez Donis,SD Eibar,9.319334740205438,0.0586795521143041,True,Right Foot,Open Play,1,0,1,Half Volley
3911495,Ane Campos Andueza,SD Eibar,26.842689880114477,0.07018706535608636,False,Right Foot,Open Play,0,0,1,Normal
3911495,Carla Andrés Abad,SD Eibar,31.64253466459348,0.07039180576444387,False,Right Foot,Open Play,0,0,1,Normal
3911495,Annelie Leitner,SD Eibar,21.518828964420905,0.05879595293303116,False,Head,Open Play,0,0,2,Normal
3911495,Ane Campos Andueza,SD Eibar,3.785498646149542,0.0560340316494293,False,Head,Open Play,0,0,6,Normal
3911495,Arene Altonaga Echeverria,SD Eibar,41.76038792923265,0.07679422223690248,False,Right Foot,Open Play,1,0,0,Half Volley
3911495,Karen Araya,Madrid CFF,37.27546109708102,0.07861848755263559,False,Right Foot,Open Play,0,0,1,Normal
3911495,Giovana Queiroz Costa,Madrid CFF,20.225231766286388,0.06542075967943387,False,Right Foot,Open Play,0,0,5,Normal
3911495,Giovana Queiroz Costa,Madrid CFF,17.528548142958105,0.061554223209812554,False,Right Foot,Open Play,1,0,1,Normal
3911495,Ruth Álvarez Bela,Madrid CFF,22.464416306683773,0.06636026692439993,False,Right Foot,Open Play,0,1,2,Half Volley
3911495,Andrea Abigail Álvarez Donis,SD Eibar,16.543578814754685,0.06104072598209755,False,Right Foot,Open Play,1,0,4,Volley
3911495,Ane Campos Andueza,SD Eibar,8.537564055396597,0.0578881979303593,False,Head,Open Play,0,1,3,Normal
3911495,Andrea Maddalen Sierra Larrauri,SD Eibar,22.36179778103719,0.05938173813195893,False,Right Foot,Open Play,1,0,2,Half Volley
3911495,Annelie Leitner,SD Eibar,9.02441133814278,0.05893293840373549,False,Left Foot,Open Play,1,1,1,Volley
3911495,Luany Vitória da Silva Rosa,Madrid CFF,5.950630218724741,0.05768556239011727,False,Head,Open Play,0,1,4,Normal
3911495,Laura Domínguez Rojo,Madrid CFF,22.611943746613207,0.06736734262902642,False,Left Foot,Open Play,0,1,2,Normal
3911495,Giovana Queiroz Costa,Madrid CFF,13.384319183283099,0.05440595462145315,False,Right Foot,Open Play,1,0,1,Half Volley
3911495,Giovana Queiroz Costa,Madrid CFF,13.471822445385774,0.05337101068016936,False,Right Foot,Open Play,0,1,1,Normal
3911495,Carla Andrés Abad,SD Eibar,13.224220203853234,0.059800483106841364,False,Right Foot,Open Play,0,1,2,Normal
3911495,Esperanza Pizarro Pagalday,SD Eibar,11.900420160649796,0.05951387036924867,False,Right Foot,Penalty,0,0,0,Normal
3911495,Esperanza Pizarro Pagalday,SD Eibar,32.474605463346286,0.07043205396769316,True,Right Foot,Open Play,0,0,3,Normal
3911495,Luany Vitória da Silva Rosa,Madrid CFF,5.203844732503078,0.056788687567848016,False,Left Foot,Open Play,1,1,3,Half Volley
3911495,Ane Campos Andueza,SD Eibar,29.86050903785801,0.06885343238431195,False,Right Foot,Open Play,0,0,0,Normal
3911495,Laura Domínguez Rojo,Madrid CFF,27.062335449846163,0.07023635317201588,False,Left Foot,Open Play,1,0,1,Half Volley
3911495,Monica Hickmann Alves,Madrid CFF,8.988882021697686,0.05929572949883354,False,Head,Open Play,0,0,3,Normal
