distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
24.595324758986205,0.04822667494296112,False,Left Foot,Free Kick,0,0,0,Normal
19.45173514111274,0.06060075383364535,False,Right Foot,Open Play,0,0,1,Half Volley
17.68756625429287,0.052705918995618106,False,Right Foot,Open Play,0,1,1,Normal
14.029255147726122,0.06205550762310342,False,Left Foot,Open Play,0,0,3,Half Volley
17.803651310896868,0.05822448985862943,False,Right Foot,Open Play,1,0,0,Normal
7.324616030891996,0.05843068167409663,False,Head,Open Play,0,1,4,Normal
13.223085872821057,0.060709921175452784,False,Right Foot,Open Play,1,0,1,Volley
7.54320886625845,0.05853822480548025,False,Right Foot,Open Play,1,0,1,Normal
10.262553288533995,0.05997603413801533,False,Left Foot,Open Play,1,0,2,Normal
30.608005488760618,0.07288412397698323,False,Left Foot,Open Play,1,0,2,Normal
21.613421755936745,0.057282715521238675,False,Right Foot,Open Play,0,0,2,Volley
19.811612756158954,0.05188815317579242,False,Right Foot,Open Play,1,0,1,Normal
26.062233212063774,0.06500667897004728,False,Right Foot,Open Play,0,0,1,Normal
26.239283526803845,0.06458880067422756,False,Right Foot,Open Play,0,0,2,Normal
18.66815470259447,0.059219007429034576,False,Left Foot,Open Play,1,0,2,Normal
13.1125893705248,0.061515777206077746,False,Left Foot,Open Play,0,0,3,Half Volley
23.226062946612373,0.06405965987179421,False,Right Foot,Open Play,1,0,1,Normal
20.825465180878908,0.05901698673760339,False,Right Foot,Open Play,1,0,1,Volley
21.887439320304242,0.060530171376347065,False,Left Foot,Free Kick,0,0,0,Normal
22.086421167767313,0.06682139237383826,False,Right Foot,Open Play,0,0,2,Normal
15.867577004697349,0.06025987731304694,False,Left Foot,Open Play,0,0,3,Normal
11.560276813294738,0.0567063512474889,True,Right Foot,Open Play,1,0,1,Normal
15.211837495845131,0.06264052627490335,False,Left Foot,Open Play,0,1,2,Half Volley
15.440207252495023,0.059053235154214546,False,Left Foot,Open Play,0,1,2,Half Volley
16.660432167263853,0.0538198072810447,False,Right Foot,Open Play,1,0,1,Normal
29.79009902635438,0.06420381024002174,False,Right Foot,Open Play,0,0,2,Normal
11.637869220780923,0.06047233933018928,True,Left Foot,Open Play,1,0,3,Normal
