distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
8.558621384311845,0.055316022503771656,False,Head,Open Play,0,1,3,Normal
34.46403922931843,0.06353551141905642,False,Right Foot,Open Play,0,0,0,Normal
14.733974345029923,0.05351787692945164,False,Right Foot,Open Play,1,0,1,Volley
14.641379716406508,0.062244153384736156,False,Right Foot,Open Play,1,0,2,Normal
35.29192542211321,0.07618924247661851,False,Right Foot,Open Play,0,0,1,Normal
14.812494725737452,0.05972790777230192,False,Left Foot,Open Play,1,0,2,Half Volley
17.40402252354323,0.05959367080116345,False,Left Foot,Open Play,1,0,1,Half Volley
29.03377343715418,0.06445584485777396,False,Right Foot,Open Play,0,0,2,Normal
24.130478652525735,0.052012845213219736,False,Right Foot,Open Play,1,0,3,Volley
26.998148084637215,0.07023832735032051,False,Left Foot,Open Play,1,0,1,Half Volley
25.709531306501876,0.06612596683164647,False,Right Foot,Open Play,0,0,1,Normal
13.285330255586416,0.061643948429204766,False,Left Foot,Open Play,0,0,2,Normal
13.136590120727682,0.06118348161307253,False,Right Foot,Open Play,0,0,1,Volley
7.072481884034764,0.058257966900080276,False,Head,Open Play,0,1,4,Normal
15.970597985047393,0.06315697751239936,False,Right Foot,Open Play,0,0,1,Normal
15.999999999999998,0.056237808623982984,False,Right Foot,Open Play,0,0,1,Half Volley
24.908833774386146,0.06780066240473681,False,Left Foot,Open Play,0,0,1,Normal
11.700427342623007,0.05943049385923767,True,Left Foot,Penalty,0,0,0,Normal
11.634861408714753,0.05910256400917105,False,Head,Open Play,0,1,2,Normal
19.114915641979696,0.052379891234034776,False,Right Foot,Open Play,1,0,1,Half Volley
27.19558787744806,0.06136746030353898,False,Left Foot,Free Kick,0,0,0,Normal
24.697570730741926,0.06822336728562776,False,Left Foot,Open Play,1,0,1,Normal
11.132834320154057,0.05765664923164262,False,Head,Open Play,0,0,2,Normal
27.104612153653857,0.057325642783756556,False,Right Foot,Open Play,1,1,1,Volley
16.600301202086662,0.0615270992075842,False,Head,Open Play,0,0,3,Normal
