match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3890533,Tolga Ciğerci,Hertha Berlin,22.327113561766105,0.06465915054462092,False,Right Foot,Open Play,1,1,2,Half Volley
3890533,Niklas Stark,Hertha Berlin,32.790852382943626,0.07331946423238102,False,Left Foot,Open Play,1,0,1,Volley
3890533,Douglas Costa de Souza,Bayern Munich,25.283393759541067,0.0678487337349514,False,Left Foot,Open Play,0,0,1,Normal
3890533,Mitchell Weiser,Hertha Berlin,14.66321929181992,0.05699944774812484,False,Left Foot,Open Play,1,0,3,Normal
3890533,Maximilian Mittelstädt,Hertha Berlin,11.992080720208651,0.05252588095246369,False,Right Foot,Open Play,1,0,1,Half Volley
3890533,Thiago Alcântara do Nascimento,Bayern Munich,11.65160933090361,0.06041442477763605,False,Right Foot,Open Play,0,0,2,Half Volley
3890533,Niklas Stark,Hertha Berlin,10.47854951794379,0.05965800597234087,False,Head,Open Play,0,1,6,Normal
3890533,Douglas Costa de Souza,Bayern Munich,34.766650687116815,0.05491304258545014,False,Left Foot,Free Kick,0,0,0,Normal
3890533,Tolga Ciğerci,Hertha Berlin,24.617473469062585,0.06201546962311752,False,Right Foot,Open Play,1,0,1,Normal
3890533,Arturo Erasmo Vidal Pardo,Bayern Munich,24.30514348857048,0.06486036618934046,True,Right Foot,Open Play,1,0,1,Normal
3890533,Niklas Stark,Hertha Berlin,20.09278477463987,0.06548554911300553,False,Right Foot,Open Play,0,0,4,Volley
3890533,Franck Bilal Ribéry,Bayern Munich,11.605602095539895,0.05924213690973416,False,Head,Open Play,0,0,2,Normal
3890533,Douglas Costa de Souza,Bayern Munich,32.83443314570847,0.05368002053868041,True,Left Foot,Open Play,0,0,1,Normal
3890533,Florian Kohls,Hertha Berlin,34.04247347065134,0.07101663850117901,False,Right Foot,Open Play,0,0,1,Normal
