match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3901734,Risa Shimizu,Japan Women's,25.67664308277077,0.05069234155912258,False,Right Foot,Open Play,1,0,0,Half Volley
3901734,Hinata Miyazawa,Japan Women's,29.899999999999995,0.07231620665645729,False,Right Foot,Open Play,0,0,1,Normal
3901734,Mina Tanaka,Japan Women's,10.897706180660226,0.060137062167752706,False,Head,Open Play,0,1,3,Normal
3901734,Hinata Miyazawa,Japan Women's,20.689127579480004,0.057767007807108015,False,Right Foot,Open Play,0,0,1,Normal
3901734,Guro Reiten,Norway Women's,9.674709297958255,0.058189431251031695,True,Head,Open Play,0,1,4,Normal
3901734,Mina Tanaka,Japan Women's,32.30557227476399,0.06943816101031436,False,Right Foot,Open Play,0,0,1,Normal
3901734,Guro Reiten,Norway Women's,26.278698597913866,0.06929954957739284,False,Left Foot,Open Play,0,0,3,Normal
3901734,Mina Tanaka,Japan Women's,21.63723642242697,0.06590631009488583,False,Left Foot,Open Play,0,0,3,Normal
3901734,Hinata Miyazawa,Japan Women's,17.114321488157216,0.06387500904020203,False,Right Foot,Open Play,0,0,2,Half Volley
3901734,Risa Shimizu,Japan Women's,25.794573072644567,0.0550800478168681,False,Right Foot,Open Play,1,1,1,Normal
3901734,Aoba Fujino,Japan Women's,15.902829936838291,0.06114175116313369,False,Head,Open Play,0,1,2,Normal
3901734,Yui Hasegawa,Japan Women's,21.915519615103815,0.06668432869803793,False,Left Foot,Open Play,0,0,2,Half Volley
3901734,Risa Shimizu,Japan Women's,9.58801335001157,0.05751319084419809,True,Right Foot,Open Play,0,1,2,Normal
3901734,Hinata Miyazawa,Japan Women's,28.862432329933664,0.0709580774670949,False,Right Foot,Open Play,0,1,1,Normal
3901734,Sophie Roman Haug,Norway Women's,12.944883158993745,0.05793318238002051,False,Head,Open Play,0,1,3,Normal
3901734,Karina Sævik,Norway Women's,13.994284547628721,0.0535152352254072,False,Right Foot,Open Play,0,1,1,Normal
3901734,Frida Maanum,Norway Women's,20.649697334343664,0.06002488170383931,False,Right Foot,Open Play,0,1,3,Normal
3901734,Hinata Miyazawa,Japan Women's,16.876018487783185,0.062292251620559666,True,Left Foot,Open Play,1,0,1,Normal
3901734,Ada Stolsmo Hegerberg,Norway Women's,12.219656296312106,0.06085033606223383,False,Left Foot,Open Play,1,1,2,Volley
3901734,Yui Hasegawa,Japan Women's,40.16428761972506,0.0798334608907746,False,Left Foot,Open Play,0,0,1,Normal
3901734,Riko Ueki,Japan Women's,15.845504094221802,0.060741896945033784,False,Left Foot,Open Play,1,0,2,Normal
3901734,Karina Sævik,Norway Women's,6.599999999999994,0.05739767344152252,False,Head,Open Play,0,0,5,Normal
3901734,Sara Iren Lindbak Hørte,Norway Women's,8.85663593019381,0.05854127370979395,False,Head,Open Play,0,1,3,Normal
3901734,Aoba Fujino,Japan Women's,20.52997808084558,0.055276244725347846,False,Right Foot,Open Play,0,0,0,Normal
