match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3911644,Marta Carrasco García,Granada W,7.902531240052145,0.05476521159500115,False,Head,Open Play,0,1,5,Normal
3911644,Edna Imade,Granada W,7.669419795525608,0.05859598341234772,True,Head,Open Play,0,1,6,Normal
3911644,Andrea Abigail Álvarez Donis,SD Eibar,14.436065946094866,0.05542000188727848,False,Left Foot,Open Play,0,0,3,Normal
3911644,Laura Requena Sánchez,Granada W,6.435060217278466,0.0577278165841195,True,Head,Open Play,0,0,1,Normal
3911644,Edna Imade,Granada W,12.347064428438042,0.06035182108592649,False,Head,Open Play,0,1,2,Normal
3911644,Bernadette Amani Kakounan,SD Eibar,23.22154172315008,0.06736875171955213,False,Left Foot,Open Play,0,0,3,Half Volley
3911644,Ane Campos Andueza,SD Eibar,12.649505919204913,0.05883969207103284,False,Head,Open Play,0,0,3,Normal
3911644,Cristina Postigo Martín,Granada W,9.90858213873206,0.059626125352438254,False,Head,Open Play,0,1,3,Normal
3911644,Andrea Maddalen Sierra Larrauri,SD Eibar,31.454252494694583,0.05699628377010097,False,Right Foot,Open Play,0,0,1,Normal
3911644,Edna Imade,Granada W,11.835962149314266,0.060357130598163306,False,Left Foot,Open Play,1,0,3,Normal
3911644,Elba Verges Prats,SD Eibar,15.652475842498532,0.05993563125768561,False,Head,Open Play,0,1,3,Normal
3911644,Eider Arana Mugueta,SD Eibar,40.39108812597155,0.06047602628388196,False,Left Foot,Free Kick,0,0,0,Normal
3911644,Ane Campos Andueza,SD Eibar,21.700230413523265,0.0639216671546622,False,Right Foot,Open Play,0,1,2,Normal
3911644,Ane Campos Andueza,SD Eibar,16.298466185503464,0.05961077940046503,False,Right Foot,Open Play,0,0,3,Normal
3911644,Eider Arana Mugueta,SD Eibar,9.300537618869138,0.058292472098213206,False,Head,Open Play,0,1,4,Normal
3911644,Edna Imade,Granada W,10.462313319720453,0.05605894070105768,False,Head,Open Play,0,0,3,Normal
3911644,Ane Campos Andueza,SD Eibar,7.116881339463236,0.056661912730261436,False,Head,Open Play,0,1,3,Normal
3911644,Laura Camino Fernández,SD Eibar,29.094673051952316,0.07120093443210748,False,Right Foot,Open Play,0,0,0,Normal
3911644,Elba Verges Prats,SD Eibar,16.57739424638263,0.060878476119395085,False,Head,Open Play,0,0,2,Normal
3911644,Esperanza Pizarro Pagalday,SD Eibar,20.30394050424695,0.06305439273418223,False,Right Foot,Open Play,1,0,2,Half Volley
3911644,Esperanza Pizarro Pagalday,SD Eibar,26.94661388746275,0.06878732760072241,False,Left Foot,Open Play,0,0,3,Normal
3911644,Esperanza Pizarro Pagalday,SD Eibar,17.86197077592503,0.06431621458730383,False,Right Foot,Open Play,1,0,3,Normal
3911644,Andrea Abigail Álvarez Donis,SD Eibar,15.376930773076925,0.05933331511181909,False,Right Foot,Open Play,1,0,3,Overhead Kick
