match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3913166,Kathrine Møller Kühl,Everton LFC,25.271525478292762,0.06458704313593083,False,Right Foot,Open Play,0,0,1,Normal
3913166,Lucy Hope,Everton LFC,9.929753269845131,0.059798673837894084,False,Head,Open Play,0,0,3,Normal
3913166,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,17.098537949193194,0.05829280436341702,False,Right Foot,Open Play,0,0,2,Normal
3913166,Elisabeth Terland,Brighton & Hove Albion WFC,21.9572311551343,0.06662980979692885,False,Right Foot,Open Play,1,1,1,Half Volley
3913166,Katja Snoeijs,Everton LFC,10.307764064044152,0.055740750725747044,False,Right Foot,Open Play,1,1,3,Normal
3913166,Veatriki Sarri,Brighton & Hove Albion WFC,13.248396129343359,0.053410985803864566,False,Head,Open Play,0,1,1,Normal
3913166,Elisabeth Terland,Brighton & Hove Albion WFC,25.538402455909416,0.06929099195184965,False,Right Foot,Open Play,0,0,2,Normal
3913166,Jorelyn Andrea Daniela Carabalí Martínez,Brighton & Hove Albion WFC,5.360037313302956,0.0536522848719296,False,Head,Open Play,0,0,5,Normal
3913166,Elisabeth Terland,Brighton & Hove Albion WFC,14.610270360263701,0.06198739599417757,False,Right Foot,Open Play,0,0,3,Half Volley
3913166,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,14.940214188558338,0.062460589864767456,False,Right Foot,Open Play,0,0,3,Normal
3913166,Elisabeth Terland,Brighton & Hove Albion WFC,39.912529361091615,0.07240659382905708,False,Right Foot,Open Play,0,0,2,Normal
3913166,Karen Holmgaard,Everton LFC,5.126402247190516,0.054142477427081115,True,Head,Open Play,0,1,2,Normal
3913166,Mengwen Li,Brighton & Hove Albion WFC,23.56968391811821,0.058834779418837586,False,Left Foot,Open Play,0,0,1,Normal
3913166,Maisie Symonds,Brighton & Hove Albion WFC,25.961509971494333,0.06949810298572372,False,Right Foot,Free Kick,0,0,0,Normal
3913166,Tatiana Vanessa Ferreira Pinto,Brighton & Hove Albion WFC,1.9104973174542772,0.05497116103944791,True,Right Foot,Open Play,1,0,1,Half Volley
3913166,Katie Robinson,Brighton & Hove Albion WFC,16.30276050244252,0.06326643790319474,False,Right Foot,Open Play,0,0,1,Half Volley
3913166,Katie Robinson,Brighton & Hove Albion WFC,15.28005235593125,0.05619194111567553,False,Right Foot,Open Play,1,0,1,Half Volley
3913166,Pauline Bremer,Brighton & Hove Albion WFC,8.888756943465154,0.053254929114268705,False,Right Foot,Open Play,0,0,4,Half Volley
3913166,Elisabeth Terland,Brighton & Hove Albion WFC,22.910477952238363,0.05712044534751787,False,Right Foot,Open Play,1,1,2,Half Volley
