match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3900574,Rachid Ghezzal,Lyon,22.020445045457183,0.05205545846896874,False,Left Foot,Open Play,1,0,1,Normal
3900574,Maxime Gonalons,Lyon,21.94948746554233,0.06125268826642956,False,Right Foot,Open Play,1,0,0,Normal
3900574,Corentin Tolisso,Lyon,23.739418695494635,0.06791266854166378,False,Right Foot,Open Play,0,0,3,Normal
3900574,Maxime Gonalons,Lyon,34.44009291508954,0.0745736014289408,False,Right Foot,Open Play,0,1,1,Normal
3900574,Alexandre Lacazette,Lyon,13.764446955835167,0.0557284569011651,True,Right Foot,Open Play,0,0,2,Normal
3900574,Alexandre Lacazette,Lyon,17.189822570346678,0.05832984709959815,False,Right Foot,Open Play,0,1,3,Normal
3900574,Corentin Tolisso,Lyon,27.577164466275352,0.0705613789205078,False,Right Foot,Open Play,0,1,3,Normal
3900574,Corentin Jean,Troyes,23.302574965011917,0.055192770268863704,False,Right Foot,Open Play,0,0,1,Normal
3900574,Calvin Anele Ngcongca,Troyes,6.801470429252776,0.05539028145425226,False,Head,Open Play,0,1,5,Normal
3900574,Samuel Yves Umtiti,Lyon,11.100450441310935,0.05838928964142605,False,Left Foot,Open Play,1,0,1,Overhead Kick
3900574,Samuel Yves Umtiti,Lyon,37.75341044197199,0.07418269791820865,False,Left Foot,Open Play,0,0,1,Normal
3900574,Corentin Tolisso,Lyon,20.83866598417471,0.06445949530565502,False,Right Foot,Open Play,0,0,1,Normal
3900574,Fabien Camus,Troyes,37.04497266836621,0.06214357408207359,False,Left Foot,Open Play,0,0,2,Normal
3900574,Alexandre Lacazette,Lyon,14.787156589419077,0.053880643441997944,False,Right Foot,Open Play,1,0,0,Normal
3900574,Corentin Tolisso,Lyon,34.04115156689032,0.06322510953771211,False,Right Foot,Open Play,0,0,0,Normal
3900574,Samuel Yves Umtiti,Lyon,7.823042886243175,0.058688153782032335,False,Head,Open Play,0,0,2,Normal
3900574,Fabien Camus,Troyes,18.041341413542394,0.05380028073498003,False,Right Foot,Open Play,0,1,2,Normal
3900574,Thiago Xavier Rodrigues Corrêa,Troyes,9.047098982546835,0.05756574007267768,False,Head,Open Play,0,1,4,Normal
3900574,Fabien Camus,Troyes,31.331294259892932,0.06937333292488164,True,Left Foot,Open Play,0,0,1,Normal
3900574,Lossémy Karaboué,Troyes,36.264031767027774,0.07652694940182263,False,Right Foot,Open Play,0,1,1,Normal
3900574,Claudio Beauvue,Lyon,13.727709204379295,0.054429051859413026,False,Head,Open Play,0,0,1,Normal
3900574,Rachid Ghezzal,Lyon,18.022763384120644,0.0580122184765168,True,Left Foot,Open Play,0,0,1,Normal
3900574,Jessy Pi,Troyes,27.290474528670252,0.06923312435112206,False,Right Foot,Open Play,0,1,1,Normal
3900574,Jordan Ferri,Lyon,21.780954983654865,0.05864699007348121,True,Right Foot,Open Play,1,0,1,Normal
3900574,Clément Grenier,Lyon,32.315476168548095,0.06967411894398826,False,Right Foot,Free Kick,0,0,0,Normal
3900574,Yoann Court,Troyes,25.863101128828305,0.057836388161946736,False,Left Foot,Open Play,0,1,2,Normal
3900574,Jessy Pi,Troyes,23.425840433162698,0.06415169344479318,False,Right Foot,Open Play,0,0,1,Normal
3900574,Aldo Kalulu Kyatengwa,Lyon,27.369508581631496,0.06989144726706781,False,Right Foot,Open Play,0,0,1,Normal
3900574,Claudio Beauvue,Lyon,29.090376415577715,0.07036845904493683,False,Right Foot,Open Play,0,0,2,Normal
3900574,Claudio Beauvue,Lyon,28.82932534763864,0.06800374022833693,False,Right Foot,Free Kick,0,0,0,Normal
3900574,Claudio Beauvue,Lyon,4.875448697299559,0.05688765486045917,True,Head,Open Play,0,0,2,Normal
