distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
24.4826469157238,0.052486191776235536,False,Left Foot,Open Play,0,0,3,Normal
21.868013169924694,0.05738284824046297,False,Left Foot,Open Play,1,0,3,Half Volley
32.43223704896103,0.0721379223756656,False,Right Foot,Open Play,0,0,2,Normal
13.679546776117988,0.0595440759807282,False,Right Foot,Open Play,1,0,2,Half Volley
22.722895942198914,0.05401495879342555,False,Left Foot,Open Play,1,0,0,Half Volley
19.11910039724673,0.051640950782312144,False,Right Foot,Open Play,0,0,0,Normal
10.40192289915668,0.05899672561907698,True,Head,Open Play,0,0,1,Normal
19.548913013259845,0.054275060782553466,False,Right Foot,Open Play,0,0,2,Normal
19.6702821535432,0.06516364706229953,False,Right Foot,Open Play,1,1,1,Volley
21.654098919142303,0.06539939062913828,False,Left Foot,Open Play,1,0,1,Normal
12.175385004179535,0.05230557852416033,False,Head,Open Play,0,1,1,Normal
15.473848907107756,0.05763103749991735,False,Left Foot,Open Play,0,1,2,Normal
22.663186007267385,0.053158972259436145,False,Right Foot,Open Play,0,0,1,Normal
22.304259682849825,0.05571542407447593,False,Left Foot,Open Play,1,0,3,Half Volley
8.174350127074318,0.05763024029992976,False,Head,Open Play,0,1,2,Normal
18.506755523321747,0.06464725658892925,False,Right Foot,Open Play,0,0,3,Normal
18.13973538947026,0.0627274423920245,False,Left Foot,Open Play,1,0,2,Normal
20.659622455408034,0.05511725794890626,False,Left Foot,Open Play,0,0,3,Normal
11.615506876585277,0.05921026884291253,False,Head,Open Play,0,1,2,Normal
10.575916035975323,0.0598933081344976,False,Right Foot,Open Play,0,0,0,Half Volley
15.211837495845133,0.06268711260779558,False,Left Foot,Open Play,0,1,1,Normal
11.591807451817,0.06007392096119799,False,Left Foot,Open Play,1,1,4,Half Volley
15.97779709471866,0.06317415384037146,False,Right Foot,Open Play,0,1,3,Half Volley
7.749193506423745,0.05784952722049334,False,Right Foot,Open Play,1,0,5,Backheel
17.112568480505782,0.05508163822400715,False,Right Foot,Open Play,1,0,2,Volley
20.248456731316587,0.06427413082015467,False,Left Foot,Open Play,0,0,1,Half Volley
19.99024762227822,0.05371951586048587,False,Right Foot,Open Play,0,0,1,Normal
8.184130986244053,0.05589766989137692,False,Head,Open Play,0,1,5,Normal
8.560373823613078,0.05906843364998945,False,Left Foot,Open Play,1,1,3,Half Volley
13.946325680981356,0.05796784601935547,False,Right Foot,Open Play,1,1,3,Volley
