match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3890394,Daniel Brosinski,FSV Mainz 05,26.396401269870108,0.054657706737290514,False,Right Foot,Open Play,1,1,1,Half Volley
3890394,Danny Latza,FSV Mainz 05,22.884492565927697,0.06566868938139472,False,Left Foot,Open Play,1,0,3,Normal
3890394,Christian Gentner,VfB Stuttgart,9.047098982546835,0.058531510306310465,False,Right Foot,Open Play,1,1,3,Volley
3890394,Christian Gentner,VfB Stuttgart,11.649892703368556,0.060730965269158825,False,Left Foot,Open Play,1,0,2,Normal
3890394,Lukas Rupp,VfB Stuttgart,26.915051551130265,0.06983044327212784,False,Right Foot,Open Play,0,1,3,Half Volley
3890394,Timo Werner,VfB Stuttgart,12.258874336577565,0.05641044103252973,False,Right Foot,Open Play,1,1,1,Half Volley
3890394,Alexandru Iulian Maxim,VfB Stuttgart,20.761743664731057,0.06411428275559308,False,Right Foot,Open Play,1,0,1,Normal
3890394,Lukas Rupp,VfB Stuttgart,19.742846805868705,0.06351213811918403,False,Left Foot,Open Play,1,0,0,Half Volley
3890394,Daniel Brosinski,FSV Mainz 05,25.628499761008246,0.05910209727567484,False,Right Foot,Open Play,0,0,2,Normal
3890394,Yunus Mallı,FSV Mainz 05,15.384732691860458,0.061433855282384243,False,Left Foot,Open Play,0,1,1,Normal
3890394,Timo Werner,VfB Stuttgart,17.262676501632072,0.06390761523851196,False,Head,Open Play,0,0,2,Normal
3890394,Robbie Kruse,VfB Stuttgart,30.563540370840553,0.06532173827617291,False,Right Foot,Open Play,0,0,1,Normal
3890394,Yoshinori Muto,FSV Mainz 05,15.34438007871286,0.06237180521561629,False,Right Foot,Open Play,0,0,2,Normal
3890394,Filip Kostić,VfB Stuttgart,32.725830776314915,0.07006578688106165,False,Left Foot,Open Play,0,0,2,Normal
3890394,Lukas Rupp,VfB Stuttgart,13.376471881628575,0.06165618318350611,False,Right Foot,Open Play,1,1,1,Half Volley
3890394,Pablo Ezequiel De Blasis,FSV Mainz 05,15.728954192825405,0.05558577077830491,False,Right Foot,Open Play,1,1,2,Half Volley
3890394,Timo Werner,VfB Stuttgart,20.233882474700696,0.06510275045202718,False,Right Foot,Open Play,0,1,2,Normal
