distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
9.888377015466192,0.05386907384701614,False,Right Foot,Open Play,1,0,0,Normal
32.28157369150395,0.07391794041559384,False,Right Foot,Open Play,0,1,1,Normal
4.904079934095697,0.056672909094784875,True,Head,Open Play,0,0,2,Normal
26.445793616376875,0.06164973475897694,False,Right Foot,Open Play,1,0,0,Volley
14.150971698084906,0.06213515329290617,False,Right Foot,Open Play,1,1,0,Normal
25.42597097457637,0.06863530058150427,False,Right Foot,Open Play,0,0,1,Normal
6.918092222571197,0.05767520138009622,False,Head,Open Play,0,0,4,Normal
3.534119409414461,0.05563731157686937,True,Head,Open Play,0,0,4,Normal
30.053951487283666,0.0726505426569737,False,Left Foot,Open Play,0,0,1,Normal
11.26099462747408,0.05552488950243214,False,Head,Open Play,0,0,3,Normal
19.955199823604875,0.06512187297269759,False,Left Foot,Open Play,1,0,1,Half Volley
25.303161857759985,0.06538447084213875,False,Right Foot,Open Play,0,1,2,Half Volley
25.281218325072864,0.06920651825591327,False,Right Foot,Open Play,0,0,2,Normal
6.933974329343882,0.05796095059428024,False,Head,Open Play,0,0,6,Normal
7.733692520394122,0.058495575500310086,False,Right Foot,Open Play,1,1,1,Volley
28.234907472842902,0.06322077417665167,False,Right Foot,Open Play,1,0,1,Normal
23.135470602518556,0.06773015000162656,False,Right Foot,Open Play,1,0,1,Half Volley
26.077576574520876,0.06952849010540606,False,Right Foot,Free Kick,0,0,0,Normal
12.419742348374214,0.06062161341285815,False,Left Foot,Open Play,1,0,1,Half Volley
15.198026187633712,0.06266772130760499,False,Left Foot,Open Play,1,1,1,Half Volley
