distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
18.258422713914797,0.06321417143716697,False,Left Foot,Open Play,1,0,2,Normal
7.360027173862883,0.05570944452564358,False,Right Foot,Open Play,1,0,1,Volley
31.445349417680198,0.07371588106991583,False,Left Foot,Free Kick,0,0,0,Normal
7.531268153505097,0.05816202844534342,False,Right Foot,Open Play,1,0,2,Volley
19.816155025635016,0.06265385262672593,False,Right Foot,Open Play,1,0,0,Normal
23.792435772740884,0.05859409829886979,True,Right Foot,Open Play,0,0,3,Normal
26.847159998778263,0.07006657107453752,False,Right Foot,Open Play,0,0,2,Normal
19.163506985935538,0.059706369280101944,True,Left Foot,Open Play,0,1,3,Normal
7.621679604916494,0.05681784457796849,True,Head,Open Play,0,1,2,Normal
10.840664186294127,0.056632999707652454,False,Right Foot,Open Play,1,0,3,Normal
7.125307010929418,0.057786927177859805,False,Head,Open Play,0,0,2,Normal
7.099999999999994,0.05759528047093247,False,Head,Open Play,0,1,3,Normal
28.119210515233178,0.07126062764955754,False,Right Foot,Free Kick,0,0,0,Normal
16.983815825661797,0.05366628131034608,False,Right Foot,Open Play,1,0,3,Normal
12.253978945632312,0.06099537985057346,False,Left Foot,Open Play,1,0,1,Volley
28.901211047290047,0.05958385282440132,True,Left Foot,Free Kick,0,0,0,Normal
7.517978451684996,0.058509158549960534,False,Head,Open Play,0,1,3,Normal
29.908192857476365,0.0682454809435376,False,Left Foot,Open Play,0,0,2,Normal
22.389506470666117,0.0632274624789811,False,Left Foot,Open Play,1,0,3,Normal
10.68316432523623,0.06020178335417756,True,Left Foot,Open Play,1,0,1,Volley
26.00307674103201,0.06572018743802,False,Right Foot,Open Play,0,0,1,Normal
15.15684663774098,0.05846085028684141,False,Head,Open Play,0,0,2,Normal
16.458432489152784,0.057915425884640305,True,Right Foot,Open Play,0,1,2,Normal
11.417968295629487,0.05791913657078891,False,Right Foot,Open Play,0,0,3,Half Volley
12.56343901963153,0.0585736722243482,False,Right Foot,Open Play,1,0,4,Normal
26.120490041344933,0.06962243290468442,False,Right Foot,Open Play,0,0,2,Normal
6.676076692189812,0.057910626574215154,False,Head,Open Play,0,1,2,Normal
22.842942017174583,0.06373471128173422,False,Left Foot,Open Play,0,0,3,Normal
14.135416513141733,0.05448337301732721,False,Right Foot,Open Play,0,1,1,Normal
9.021086409075131,0.05930893155025547,False,Head,Open Play,0,0,3,Normal
23.914012628582434,0.057303945048808765,False,Right Foot,Open Play,1,1,1,Normal
8.745856161634489,0.05895929493448785,False,Right Foot,Open Play,1,0,4,Volley
28.108717508986423,0.0516040910018389,False,Left Foot,Open Play,0,0,2,Normal
16.876018487783185,0.062292251620559666,False,Right Foot,Open Play,1,0,1,Normal
21.497906874856444,0.06606671045878688,False,Left Foot,Open Play,0,0,1,Normal
6.453681120105027,0.05797554950355159,True,Left Foot,Open Play,1,0,5,Half Volley
23.88828164602887,0.06820870003924573,True,Right Foot,Open Play,0,0,1,Normal
18.967867565965342,0.05739804264698655,False,Left Foot,Open Play,0,0,2,Normal
13.32553938870769,0.06165995147885498,False,Right Foot,Open Play,0,1,2,Normal
16.812197952677103,0.05997523579259578,False,Left Foot,Open Play,1,0,3,Normal
10.885311203635842,0.057250671566400874,False,Right Foot,Open Play,1,0,1,Normal
