distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
29.81174265285409,0.06447355814340401,False,Right Foot,Open Play,1,0,2,Half Volley
11.997082978791138,0.0577035416487378,False,Head,Open Play,0,1,3,Normal
14.360013927569845,0.05413391852833668,False,Right Foot,Open Play,1,1,1,Normal
16.144968256394932,0.06321945897450579,False,Left Foot,Open Play,0,0,1,Normal
13.52072483264118,0.06148950688361664,False,Left Foot,Open Play,0,1,4,Half Volley
14.707821048680183,0.05811424544681662,False,Right Foot,Open Play,0,0,2,Half Volley
31.328740798187212,0.07221890654067133,False,Right Foot,Open Play,0,0,1,Normal
23.940133667128926,0.06088423558880285,False,Right Foot,Open Play,1,0,0,Half Volley
31.315810703221462,0.07370572451389955,False,Right Foot,Open Play,0,0,3,Normal
24.48060456769808,0.06773780762102301,False,Right Foot,Open Play,0,0,1,Normal
7.500666637039671,0.0577217769834061,True,Right Foot,Open Play,1,0,5,Volley
25.446610776290036,0.06923344331639097,False,Right Foot,Free Kick,0,0,0,Normal
18.83215335536539,0.059169997227721524,False,Right Foot,Open Play,0,0,1,Lob
13.086252328302406,0.05915289391634276,False,Head,Open Play,0,1,6,Normal
43.00569729698613,0.07541072976726627,False,Right Foot,Open Play,0,0,0,Half Volley
14.01748907615055,0.06017373936915033,False,Right Foot,Open Play,1,0,1,Volley
19.673586353280882,0.06217197386828494,False,Left Foot,Open Play,0,0,4,Half Volley
29.706059987820673,0.07192531074211647,False,Right Foot,Open Play,0,1,1,Normal
37.25546939712342,0.06929952733737425,False,Right Foot,Free Kick,0,0,0,Normal
26.300190113381305,0.06601765741894591,False,Right Foot,Open Play,1,0,2,Normal
50.920035349555675,0.07358255426457148,False,Left Foot,Open Play,1,0,0,Normal
24.59044529893674,0.04980893799073283,False,Right Foot,Free Kick,0,0,0,Normal
27.283694764455934,0.07060916742962609,False,Right Foot,Open Play,0,1,3,Normal
7.433034373659258,0.05793933308491419,False,Head,Open Play,0,1,3,Normal
27.92024355194632,0.06856748653862171,False,Right Foot,Open Play,0,0,1,Normal
22.118318200080218,0.06447262213658647,False,Right Foot,Open Play,1,1,2,Half Volley
31.126194756185665,0.06679138101185045,False,Right Foot,Open Play,0,0,1,Normal
6.648308055437863,0.05525129884184466,False,Head,Open Play,0,0,3,Normal
18.469975636150686,0.06334901867721081,False,Left Foot,Open Play,1,1,1,Half Volley
7.111258679024416,0.05827547170590522,False,Right Foot,Open Play,0,0,3,Backheel
7.223572523343283,0.058278537737565514,False,Right Foot,Open Play,1,1,5,Volley
18.904232330353956,0.05908279025588684,False,Left Foot,Open Play,1,1,3,Half Volley
34.424555189573624,0.07570610676817977,False,Right Foot,Open Play,0,0,2,Normal
7.247068372797379,0.05836556017262199,False,Head,Open Play,0,1,4,Normal
11.677756633874509,0.060534087452834714,False,Left Foot,Open Play,1,1,2,Half Volley
19.78408451255706,0.06479668614398529,False,Right Foot,Open Play,1,1,3,Half Volley
9.679876032264044,0.059478607695217255,False,Head,Open Play,0,1,2,Normal
22.059238427470707,0.06698332601651148,False,Left Foot,Open Play,0,1,1,Normal
12.175795661885921,0.05792915841638685,False,Head,Open Play,0,1,4,Normal
26.01922366251537,0.06744934636513972,False,Right Foot,Open Play,0,1,1,Normal
20.984756372185974,0.06508846377293252,False,Right Foot,Open Play,0,0,3,Normal
34.453011479404815,0.07512060943814153,False,Right Foot,Open Play,0,0,1,Normal
