distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
16.491512968797014,0.06324355410515096,False,Left Foot,Open Play,0,1,3,Normal
27.83415168457627,0.06886072341943944,False,Right Foot,Open Play,1,0,1,Normal
18.146625030566973,0.06168991692960447,False,Right Foot,Open Play,0,0,2,Half Volley
7.849203781276165,0.0544960334904017,False,Head,Open Play,0,1,3,Normal
23.43266950221421,0.06345784816487961,False,Right Foot,Open Play,0,0,1,Normal
13.851353724455954,0.05835392750384034,False,Left Foot,Open Play,1,0,1,Normal
26.722649569232466,0.05746456970295952,False,Left Foot,Open Play,0,1,2,Normal
48.26468688389058,0.08704603488959814,False,Left Foot,Open Play,0,0,0,Half Volley
16.032778923193572,0.058205734606525825,False,Right Foot,Open Play,0,0,2,Normal
24.4761108021679,0.06079042505837294,False,Right Foot,Open Play,0,0,2,Normal
13.705838172107537,0.06124033010173087,True,Left Foot,Open Play,0,0,1,Normal
8.514693182963203,0.05440077230400715,False,Right Foot,Open Play,1,0,3,Volley
12.987686476043372,0.05911252588995673,False,Head,Open Play,0,1,1,Normal
7.7155686763841365,0.058596991981171284,False,Right Foot,Open Play,1,1,4,Half Volley
8.886506625215564,0.05905249198650595,False,Head,Open Play,0,1,5,Normal
19.005525512334565,0.06461115492028681,False,Right Foot,Open Play,0,1,3,Normal
22.322186272854186,0.06603977728654184,False,Right Foot,Open Play,0,0,2,Normal
10.818964830333814,0.05824326504611995,False,Left Foot,Open Play,1,0,1,Half Volley
7.28354309385206,0.05798582708017651,False,Right Foot,Open Play,1,1,3,Half Volley
4.522167621838008,0.057031031985013816,False,Right Foot,Open Play,0,0,4,Half Volley
4.8332183894378336,0.055929038946821795,True,Head,Open Play,0,0,5,Normal
18.69438418349211,0.06275308509993698,False,Left Foot,Open Play,0,0,1,Normal
26.58495815306091,0.05748337913067562,False,Left Foot,Open Play,0,1,2,Normal
30.332325990599532,0.06884282008468695,False,Left Foot,Open Play,0,0,2,Normal
