distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play
24.961169844380287,0.061794024015353236,False,False,False,True,False,True
28.146047679914137,0.053628937863392984,False,False,False,True,False,True
25.84279396659734,0.0522152177441063,False,False,False,True,False,True
13.55064574107079,0.053142214234503035,True,False,False,True,False,True
31.920056390927634,0.055631489822092754,False,False,False,True,False,True
29.902675465583346,0.0676328786465314,False,False,False,True,False,True
13.946325680981351,0.05262050260262603,False,False,False,True,False,True
30.549959083442324,0.05366603974154984,False,False,False,True,False,True
7.823042886243176,0.05806851768535138,False,False,False,True,False,True
37.61449188810079,0.06737228647454845,False,False,False,True,False,True
33.23567360532955,0.07129388221580768,False,False,True,False,False,True
32.5301398705877,0.05851458618333759,False,False,True,False,True,False
14.500000000000005,0.05995761647757168,False,True,False,False,False,True
32.48399605959834,0.0735592301532995,False,False,True,False,False,True
36.69345990772742,0.0780108986880619,False,False,True,False,True,False
25.625378045991827,0.05049516451866261,False,False,True,False,True,False
17.0510996712822,0.0631913088116021,False,False,False,True,False,True
36.90541965619685,0.0775878478956387,False,False,False,True,True,False
21.198113123577766,0.05847949805266398,False,False,True,False,False,True
14.673104647619734,0.06243528642689545,True,False,False,True,False,True
38.966652409464174,0.07907333006024923,False,False,False,True,True,False
42.90314673773941,0.08163300105949065,False,False,True,False,False,True
31.582590140772176,0.0719813345304065,False,False,True,False,False,True
33.096827642540006,0.04824434586700905,False,False,False,True,False,True
24.535076930794403,0.06845475597430126,False,False,False,True,True,False
40.56007889538679,0.07073436277115418,False,False,False,True,False,True
25.912352266824403,0.059477845119517335,False,False,False,True,False,True
39.450728763864426,0.07975718966549436,False,False,False,True,False,True
26.56689669494726,0.07008197581960852,False,False,True,False,False,True
23.300214591286494,0.06774153468678884,False,False,False,True,False,True
30.008165555395085,0.06751435330731233,False,False,True,False,True,False
9.121951545584972,0.05518254376517548,False,False,True,False,False,True
13.843771162512043,0.05671761349911658,True,False,False,True,False,True
34.69654161440302,0.07579952610929921,False,False,True,False,False,True
36.92329887753801,0.053419853851625176,False,False,True,False,True,False
30.21340761979688,0.06750043018079359,False,False,True,False,False,True
25.843567865138123,0.0650669482962829,False,False,False,True,False,True
6.447480127925954,0.056296871729108904,False,True,False,False,False,True
74.18739785165671,0.09797413342556936,False,False,False,True,False,True
19.560163598497837,0.06474707298012918,True,False,True,False,False,True
15.487091398968367,0.054986451148857564,False,False,False,True,False,True
