match_id,player,team,distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
3754225,Craig Dawson,West Bromwich Albion,29.45929394944828,0.05824200507094217,False,Right Foot,Open Play,0,0,0,Normal
3754225,Craig Gardner,West Bromwich Albion,13.593012911051025,0.05793187950022513,False,Left Foot,Open Play,1,0,2,Normal
3754225,Max-Alain Gradel,AFC Bournemouth,17.373830895919298,0.0627471992547096,False,Right Foot,Open Play,1,0,3,Half Volley
3754225,José Salomón Rondón Giménez,West Bromwich Albion,35.18763987538806,0.075614963109758,False,Right Foot,Open Play,0,0,2,Normal
3754225,José Salomón Rondón Giménez,West Bromwich Albion,7.810889834071409,0.05689361745683244,True,Head,Open Play,0,1,2,Normal
3754225,Max-Alain Gradel,AFC Bournemouth,14.447491131680962,0.061070873096843156,False,Left Foot,Open Play,0,1,2,Normal
3754225,Harry Arter,AFC Bournemouth,37.25050335230384,0.061365301584143876,False,Left Foot,Open Play,0,0,0,Normal
3754225,Craig Gardner,West Bromwich Albion,25.500196077677515,0.06322343480231425,False,Left Foot,Open Play,0,0,2,Normal
3754225,Craig Gardner,West Bromwich Albion,11.800423721205943,0.05947215900191016,False,Right Foot,Penalty,0,0,0,Normal
3754225,Charlie Daniels,AFC Bournemouth,29.808052603281556,0.07252632481968532,False,Left Foot,Open Play,0,1,3,Normal
3754225,Benik Afobe,AFC Bournemouth,10.647065323364927,0.0593551104768065,False,Right Foot,Open Play,1,0,2,Overhead Kick
3754225,Junior Stanislas,AFC Bournemouth,24.13648690261282,0.06840733657799793,False,Right Foot,Open Play,1,0,1,Normal
3754225,Craig Gardner,West Bromwich Albion,29.202225942554453,0.07156505822762575,False,Left Foot,Open Play,0,0,1,Normal
3754225,Junior Stanislas,AFC Bournemouth,28.092169727523714,0.07013722990608424,False,Right Foot,Free Kick,0,0,0,Normal
3754225,Craig Gardner,West Bromwich Albion,12.201639234135717,0.05974739413666362,False,Head,Open Play,0,1,3,Normal
3754225,Callum Wilson,AFC Bournemouth,22.287440409342654,0.06674892105178812,False,Left Foot,Open Play,0,0,2,Normal
3754225,José Salomón Rondón Giménez,West Bromwich Albion,11.01635148313633,0.05938479666125943,False,Head,Open Play,0,1,1,Normal
3754225,Saido Berahino,West Bromwich Albion,15.41590088188167,0.05585463145308788,False,Right Foot,Open Play,1,0,0,Normal
3754225,Andrew Surman,AFC Bournemouth,22.137072977247914,0.058532109891011534,False,Left Foot,Open Play,1,0,2,Normal
3754225,Matt Ritchie,AFC Bournemouth,4.876474136094646,0.05625809277147255,True,Head,Open Play,0,1,4,Normal
3754225,Joshua King,AFC Bournemouth,29.050473318002926,0.06917827788738007,False,Right Foot,Open Play,0,1,2,Normal
3754225,Callum Wilson,AFC Bournemouth,19.524855953373898,0.06046796703339664,False,Left Foot,Open Play,0,0,2,Normal
3754225,Craig Dawson,West Bromwich Albion,19.815650380444247,0.058489702764778606,False,Right Foot,Open Play,0,0,1,Normal
3754225,Saido Berahino,West Bromwich Albion,23.302574965011917,0.06747506612841497,False,Left Foot,Open Play,0,1,1,Half Volley
3754225,Harry Arter,AFC Bournemouth,38.69392717210286,0.07968554225979167,False,Left Foot,Open Play,0,0,0,Normal
