distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play
31.67980429232479,0.07383501761631824,False,False,False,True,False,True
28.77724795737077,0.07068314108485342,False,False,False,True,False,True
9.808159868191385,0.05955367057120219,False,True,False,False,False,True
10.88531120363584,0.05580992246826475,False,False,False,True,False,True
4.701063709417265,0.05539382847660981,False,False,True,False,False,True
2.617250465660477,0.05500707503556458,True,False,True,False,False,True
14.707821048680191,0.06223229064685416,False,False,True,False,False,True
5.536244214266566,0.0574261097378114,False,True,False,False,False,True
32.03061035946708,0.06974791016577042,False,False,False,True,True,False
26.922295593058177,0.07031219530654308,False,False,False,True,False,True
31.49857139617605,0.07317019908861222,False,False,False,True,True,False
6.082762530298223,0.05604705811726406,False,True,False,False,False,True
25.028783430282825,0.06602512930016918,False,False,False,True,False,True
22.62940564840358,0.06730601344069134,False,False,False,True,False,True
9.617692030835673,0.055149387975203724,True,False,False,True,False,True
18.377431811871862,0.05927246613003014,False,False,True,False,False,True
21.70829334609241,0.06360370809277403,False,False,True,False,False,True
26.630809225406576,0.06901187529669635,True,False,False,True,False,True
25.271525478292755,0.06909384608219372,False,False,True,False,False,True
17.001764614298132,0.06277729401812285,False,False,False,True,False,True
27.351416782316786,0.0706895606924627,False,False,True,False,False,True
5.643580423808988,0.057571131119896146,True,False,False,True,False,True
12.844454056128662,0.05303734428349115,False,False,False,True,False,True
17.04259369931702,0.05490683253302656,False,False,False,True,False,True
15.073486657041224,0.057757421601166974,False,False,True,False,False,True
