distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
15.915401345866217,0.0609834103254077,1,0,0,1,1,0,0,0,0,0
26.20019083899963,0.0659690263912759,0,0,0,1,1,0,0,0,0,0
22.2638720801212,0.0665556580779449,0,0,0,1,1,0,0,0,0,0
20.207424378183383,0.0648421632167369,0,0,0,1,1,0,0,0,0,0
28.924902765610128,0.0680018879588132,0,0,1,0,1,0,0,0,0,0
22.926403991904177,0.0667489191049877,0,0,0,1,1,0,0,0,0,0
8.237718130647583,0.0574967306326493,0,1,0,0,1,0,0,0,0,0
20.70772802602931,0.0591533811122074,0,0,0,1,1,0,0,0,0,0
26.699250925821865,0.0650247250007482,0,0,0,1,0,1,0,0,0,0
13.3843191832831,0.0612447198025546,0,1,0,0,1,0,0,0,0,0
3.220248437620925,0.0545706570738989,0,1,0,0,1,0,0,0,0,0
20.08706051168264,0.058598437277141,0,0,0,1,1,0,0,0,0,0
6.338769596696189,0.0574990648096512,0,1,0,0,1,0,0,0,0,0
11.742657280190036,0.0591074460705431,0,0,1,0,1,0,0,0,0,0
19.70025380547165,0.053506094194525,0,0,0,1,1,0,0,0,0,0
10.1,0.0519399882306807,0,0,0,1,1,0,0,0,0,0
18.552897347853783,0.0618216028041132,1,0,1,0,1,0,0,0,0,0
7.500000000000003,0.0569503161187034,0,1,0,0,1,0,0,0,0,0
11.77200067957864,0.0604383448200458,0,1,0,0,1,0,0,0,0,0
38.70012919875075,0.0725512191261951,0,0,0,1,1,0,0,0,0,0
6.13269924258478,0.0562173107238601,1,1,0,0,1,0,0,0,0,0
18.97076698502198,0.06371783659872,0,0,1,0,1,0,0,0,0,0
16.476953601925324,0.0551523474203768,0,0,0,1,1,0,0,0,0,0
8.770974860299171,0.0564313838396355,0,1,0,0,1,0,0,0,0,0
14.408677940741123,0.0577697650042741,0,1,0,0,1,0,0,0,0,0
16.76573887426379,0.0552811292742712,1,0,1,0,1,0,0,0,0,0
17.00264685276972,0.0618646729332309,0,0,0,1,1,0,0,0,0,0
5.20864665724217,0.0567578440449329,0,1,0,0,1,0,0,0,0,0
4.68721665810318,0.056343586798721,0,1,0,0,1,0,0,0,0,0
4.4407206622349,0.0554499394259763,1,0,1,0,1,0,0,0,0,0
22.14158982548453,0.0618404198441042,1,0,0,1,1,0,0,0,0,0
8.994442728707547,0.0564706222194447,1,0,0,1,1,0,0,0,0,0
24.00187492676353,0.0648153212847968,0,0,0,1,1,0,0,0,0,0
18.8904737897174,0.0545724190607884,0,0,0,1,1,0,0,0,0,0
5.88727441181401,0.0563076962029305,0,0,0,1,1,0,0,0,0,0
23.914012628582437,0.061781413669874,0,0,1,0,1,0,0,0,0,0
16.434719346554107,0.0621210751200779,0,0,0,1,1,0,0,0,0,0
21.922819161777525,0.0665129041406617,0,0,1,0,1,0,0,0,0,0
14.01320805525987,0.0567887522003379,0,0,0,1,1,0,0,0,0,0
11.764352935882195,0.0579616523032797,0,0,1,0,1,0,0,0,0,0
8.819297024139736,0.0563971567816453,0,0,0,1,1,0,0,0,0,0
22.000000000000004,0.065630867115058,0,0,0,1,1,0,0,0,0,0
5.375872022286248,0.0540172552340686,1,1,0,0,1,0,0,0,0,0
27.526895938336388,0.0534020421433255,0,0,1,0,1,0,0,0,0,0
8.348652585896723,0.0588515435825035,0,0,1,0,1,0,0,0,0,0
25.710892633279,0.0679837216414018,0,0,0,1,1,0,0,0,0,0
26.30931394012394,0.0664231702735586,0,0,0,1,1,0,0,0,0,0
8.700574693662485,0.0582683669185417,0,1,0,0,1,0,0,0,0,0
12.355565547557914,0.0607835871752471,0,0,1,0,1,0,0,0,0,0
17.68191166135607,0.0613064523135703,0,0,0,1,1,0,0,0,0,0
24.54098612525585,0.0685375606101887,0,0,0,1,1,0,0,0,0,0
27.35415873317986,0.0649821861508982,0,0,0,1,1,0,0,0,0,0
22.070795182774912,0.0612460665816021,0,0,0,1,1,0,0,0,0,0
19.085072700935672,0.0633930827087529,0,0,0,1,1,0,0,0,0,0
8.011242100947888,0.0587123987715485,0,0,0,1,1,0,0,0,0,0
22.01022489662476,0.0649586154971981,0,0,1,0,1,0,0,0,0,0
7.963039620647383,0.0587638159059097,1,0,0,1,1,0,0,0,0,0
7.733692520394122,0.05849557550031,0,1,0,0,1,0,0,0,0,0
28.820999288713075,0.0622160122150464,0,0,0,1,1,0,0,0,0,0
8.354639429682173,0.0589254823725423,0,0,1,0,1,0,0,0,0,0
12.40362850137007,0.0591332242970032,0,1,0,0,1,0,0,0,0,0
13.446560898608986,0.0612924170418473,0,0,1,0,1,0,0,0,0,0
5.161395160225578,0.0573459257048509,0,0,0,1,1,0,0,0,0,0
6.438167441127955,0.057096856166154,0,1,0,0,1,0,0,0,0,0
24.174573419193976,0.0663284066133509,0,0,0,1,1,0,0,0,0,0
16.591865476793135,0.0525850931746956,0,0,0,1,1,0,0,0,0,0
35.52379484233068,0.0715959863357204,0,0,0,1,1,0,0,0,0,0
16.265915283192648,0.0631382608262037,0,0,1,0,1,0,0,0,0,0
